Session,Electrode,Tactilo,Mean Amplitude,Condition
27,Pz,4,0.7742363509277975,Target
27,Fz,5,1.7618293136901904,Target
27,Fc1,5,2.145486552329829,Target
27,Fc2,5,1.513158700984546,Target
27,C3,5,2.270270430384926,Target
27,Cz,5,1.5212921425895263,Target
27,C4,5,1.6440616903812062,Target
27,Pz,5,2.383326596151127,Target
27,Fz,6,2.411045170076381,Target
27,Fc1,6,2.7365828007110284,Target
27,Fc2,6,2.0994913096535432,Target
27,C3,6,2.773504261060329,Target
27,Cz,6,1.2009413914714198,Target
27,C4,6,1.7911557527963313,Target
27,Pz,6,1.6436025201341744,Target
27,Fz,1,-1.0668237089001806,nonTarget
27,Fc1,1,-1.5952417831989556,nonTarget
27,Fc2,1,-0.30807206861320274,nonTarget
27,C3,1,-1.348273083769153,nonTarget
27,Cz,1,0.11968736061477443,nonTarget
27,C4,1,-1.071376403156663,nonTarget
27,Pz,1,0.08568085141140884,nonTarget
27,Fz,2,-0.9991816728367466,nonTarget
27,Fc1,2,-0.8822909729908457,nonTarget
27,Fc2,2,-0.9073275722689136,nonTarget
27,C3,2,-0.37851863223005205,nonTarget
27,Cz,2,-0.7484030962417022,nonTarget
27,C4,2,-0.6751448436256338,nonTarget
27,Pz,2,-0.9056878730191852,nonTarget
27,Fz,3,-0.10777969242473338,nonTarget
27,Fc1,3,-0.9653006519569434,nonTarget
27,Fc2,3,-0.25089034345824074,nonTarget
27,C3,3,-1.3167641689411127,nonTarget
27,Cz,3,-0.15055541016148805,nonTarget
27,C4,3,-1.1329299356603713,nonTarget
27,Pz,3,-1.0108157672922369,nonTarget
27,Fz,4,0.013658190113981436,nonTarget
27,Fc1,4,1.1106937466907911,nonTarget
27,Fc2,4,0.09493064116554438,nonTarget
27,C3,4,1.122738848668573,nonTarget
27,Cz,4,-0.23100638850499056,nonTarget
27,C4,4,0.676738421725532,nonTarget
27,Pz,4,0.32645205377600467,nonTarget
27,Fz,5,-2.4878190765544494,nonTarget
27,Fc1,5,-1.6472942474266896,nonTarget
27,Fc2,5,-2.1314104546065193,nonTarget
27,C3,5,-1.6985603579757245,nonTarget
27,Cz,5,-1.4431217221063988,nonTarget
27,C4,5,-1.3120823457552262,nonTarget
27,Pz,5,-1.3726390940864208,nonTarget
27,Fz,6,-0.693347818585246,nonTarget
27,Fc1,6,-1.0259572381120776,nonTarget
27,Fc2,6,-1.2001610489808514,nonTarget
27,C3,6,-0.7849605209862318,nonTarget
27,Cz,6,-1.4232300195983285,nonTarget
27,C4,6,-1.5125639944014342,nonTarget
27,Pz,6,-1.883322047798222,nonTarget
28,Fz,1,-0.7996970116074987,Target
28,Fc1,1,0.9964813031338792,Target
28,Fc2,1,2.782131304661517,Target
28,C3,1,0.5528344430433854,Target
28,Cz,1,2.3109449184205406,Target
28,C4,1,0.5831068292925938,Target
28,Pz,1,1.9782138436405121,Target
28,Fz,2,1.7650531651914945,Target
28,Fc1,2,4.096666324885286,Target
28,Fc2,2,4.283979550917502,Target
28,C3,2,4.1903886655687685,Target
28,Cz,2,1.8251765006618692,Target
28,C4,2,1.8770309456298246,Target
28,Pz,2,2.545571363374335,Target
28,Fz,3,2.143032086660014,Target
28,Fc1,3,1.8238556850548027,Target
28,Fc2,3,3.2766080493405942,Target
28,C3,3,0.7384264147668418,Target
28,Cz,3,2.623695911416947,Target
28,C4,3,1.3297144095716946,Target
28,Pz,3,1.941993945877221,Target
28,Fz,4,4.242459698628455,Target
28,Fc1,4,4.8901264466500844,Target
28,Fc2,4,2.6817625275112142,Target
28,C3,4,4.631971673220626,Target
28,Cz,4,1.7462479152807164,Target
28,C4,4,2.7170049669243226,Target
28,Pz,4,2.287766464307855,Target
28,Fz,5,1.3210190152725625,Target
28,Fc1,5,2.10471782430386,Target
28,Fc2,5,1.2708490539024186,Target
28,C3,5,1.768824893729854,Target
28,Cz,5,3.2388224910780474,Target
28,C4,5,2.7787389749154614,Target
28,Pz,5,2.965683614400338,Target
28,Fz,6,2.3908809530693267,Target
28,Fc1,6,3.1845711290612586,Target
28,Fc2,6,1.373088740351886,Target
28,C3,6,3.7347066620121065,Target
28,Cz,6,1.327544362275888,Target
28,C4,6,3.6277796269871656,Target
28,Pz,6,3.0942673062868327,Target
28,Fz,1,-2.0988714332787213,nonTarget
28,Fc1,1,-2.0987094767440126,nonTarget
28,Fc2,1,-1.4534126345908454,nonTarget
28,C3,1,-2.354839020602035,nonTarget
28,Cz,1,-0.8406419341261381,nonTarget
28,C4,1,-1.806763728527009,nonTarget
28,Pz,1,-1.2515092178716514,nonTarget
28,Fz,2,-0.43148867515540373,nonTarget
28,Fc1,2,-0.38632307176475766,nonTarget
28,Fc2,2,-1.1273344586463887,nonTarget
28,C3,2,0.40892447231882006,nonTarget
28,Cz,2,-0.9761948129312401,nonTarget
28,C4,2,0.05713281439544533,nonTarget
28,Pz,2,-0.38023410713923833,nonTarget
28,Fz,3,-1.212511082006145,nonTarget
28,Fc1,3,-1.6601215945308017,nonTarget
28,Fc2,3,-0.018617072365670125,nonTarget
28,C3,3,-1.740180560045286,nonTarget
28,Cz,3,0.050682057948326635,nonTarget
28,C4,3,-1.3378109077424816,nonTarget
28,Pz,3,-1.0069786399802116,nonTarget
28,Fz,4,0.19055933719393486,nonTarget
28,Fc1,4,0.7784581014521372,nonTarget
28,Fc2,4,-0.9469352798316406,nonTarget
28,C3,4,0.7998588960961446,nonTarget
28,Cz,4,-0.6532497609700333,nonTarget
28,C4,4,-0.5557401673966982,nonTarget
28,Pz,4,-0.03125247110920787,nonTarget
28,Fz,5,-0.7786652827479392,nonTarget
28,Fc1,5,-0.5944796501243429,nonTarget
28,Fc2,5,-0.40810831156347416,nonTarget
28,C3,5,-0.20720946116072378,nonTarget
28,Cz,5,-0.4741730715989678,nonTarget
28,C4,5,-0.2702738844483078,nonTarget
28,Pz,5,-0.165769028550342,nonTarget
28,Fz,6,1.1340705582978035,nonTarget
28,Fc1,6,0.899828255386178,nonTarget
28,Fc2,6,0.9118277892501787,nonTarget
28,C3,6,0.44978762320845717,nonTarget
28,Cz,6,0.04440401235088396,nonTarget
28,C4,6,-0.4492817049459439,nonTarget
28,Pz,6,-0.3946457313512848,nonTarget
29,Fz,1,-0.9624892397092812,Target
29,Fc1,1,0.29979357810370544,Target
29,Fc2,1,2.560793504181564,Target
29,C3,1,-1.5769641522735303,Target
29,Cz,1,2.1369577799911115,Target
29,C4,1,-0.7677881013277075,Target
29,Pz,1,0.9041767442981328,Target
29,Fz,2,6.047490314134722,Target
29,Fc1,2,7.375959340118585,Target
29,Fc2,2,4.597638182722159,Target
29,C3,2,6.822036166947552,Target
29,Cz,2,3.0753077958138904,Target
29,C4,2,3.1457580963920817,Target
29,Pz,2,3.498663808428965,Target
29,Fz,3,-2.5505233225401795,Target
29,Fc1,3,-0.3522479200856201,Target
29,Fc2,3,0.6901284579443195,Target
29,C3,3,-1.318578268314095,Target
29,Cz,3,0.33135567702661445,Target
29,C4,3,-1.4431315866067487,Target
29,Pz,3,0.6009733393682316,Target
29,Fz,4,5.21352394291072,Target
29,Fc1,4,7.573438724810428,Target
29,Fc2,4,5.073098399430277,Target
29,C3,4,6.440830887646573,Target
29,Cz,4,3.6707714977240613,Target
29,C4,4,4.222663573340393,Target
29,Pz,4,4.74827053680346,Target
29,Fz,5,-0.21131702084783077,Target
29,Fc1,5,0.5334189769100122,Target
29,Fc2,5,3.1702118521554357,Target
29,C3,5,-0.03651506120216586,Target
29,Cz,5,3.2060945225545234,Target
29,C4,5,1.0717183766228544,Target
29,Pz,5,2.671902546027514,Target
29,Fz,6,5.201379486855511,Target
29,Fc1,6,6.454765090610598,Target
29,Fc2,6,5.324348337158585,Target
29,C3,6,5.54651100568076,Target
29,Cz,6,3.8504205461034235,Target
29,C4,6,3.6294351864252574,Target
29,Pz,6,4.549949464988343,Target
29,Fz,1,-0.5651638099417715,nonTarget
29,Fc1,1,-1.0184988786945939,nonTarget
29,Fc2,1,-0.36752641333176245,nonTarget
29,C3,1,-1.1008881564322788,nonTarget
29,Cz,1,-0.11280087105397477,nonTarget
29,C4,1,-1.499276888256723,nonTarget
29,Pz,1,-1.0848040728398889,nonTarget
29,Fz,2,-2.805612000497768,nonTarget
29,Fc1,2,-1.1511316916751224,nonTarget
29,Fc2,2,-2.017210767493402,nonTarget
29,C3,2,-0.17800308398113882,nonTarget
29,Cz,2,-1.9045678568306674,nonTarget
29,C4,2,-0.6612445231618689,nonTarget
29,Pz,2,-1.3607029181140482,nonTarget
29,Fz,3,-3.3957387362896645,nonTarget
29,Fc1,3,-2.395667009655063,nonTarget
29,Fc2,3,-1.1368465175519797,nonTarget
29,C3,3,-2.3277417609390363,nonTarget
29,Cz,3,-0.7013371947712095,nonTarget
29,C4,3,-0.9815039121347062,nonTarget
29,Pz,3,-0.6800871194552003,nonTarget
29,Fz,4,-1.1251803287807964,nonTarget
29,Fc1,4,-0.24553563745009777,nonTarget
29,Fc2,4,-0.9885335284456312,nonTarget
29,C3,4,-0.10215106333506094,nonTarget
29,Cz,4,-0.7826272544474469,nonTarget
29,C4,4,-0.9604613249857898,nonTarget
29,Pz,4,-0.7095483855516882,nonTarget
29,Fz,5,1.1108181102295218,nonTarget
29,Fc1,5,-0.46644639552650335,nonTarget
29,Fc2,5,0.17991888535843997,nonTarget
29,C3,5,-0.6117281179797261,nonTarget
29,Cz,5,0.31805512740559805,nonTarget
29,C4,5,-0.7130239718882878,nonTarget
29,Pz,5,-0.31425243684912163,nonTarget
29,Fz,6,1.495544693084844,nonTarget
29,Fc1,6,1.097300564215097,nonTarget
29,Fc2,6,0.2066258056903086,nonTarget
29,C3,6,1.0481661599901175,nonTarget
29,Cz,6,0.294057441635749,nonTarget
29,C4,6,0.2860200072132375,nonTarget
29,Pz,6,0.2113389784355654,nonTarget
30,Fz,1,0.3353970328410496,Target
30,Fc1,1,1.8854143095878215,Target
30,Fc2,1,2.5347684336144676,Target
30,C3,1,1.3173508758648458,Target
30,Cz,1,2.156684644652263,Target
30,C4,1,1.3510883916775496,Target
30,Pz,1,1.9175994723088587,Target
30,Fz,2,6.705108735968135,Target
30,Fc1,2,7.165074081904562,Target
30,Fc2,2,4.270091678442172,Target
30,C3,2,5.888340433316129,Target
30,Cz,2,3.3564268184646306,Target
30,C4,2,4.09012554521966,Target
30,Pz,2,4.213173964564453,Target
30,Fz,3,2.780390948971635,Target
30,Fc1,3,2.1918524459931135,Target
30,Fc2,3,3.1349765586861285,Target
30,C3,3,2.8052110840164266,Target
30,Cz,3,3.8191099016620615,Target
30,C4,3,1.66354524392339,Target
30,Pz,3,2.1758887092548482,Target
30,Fz,4,1.282886706393922,Target
30,Fc1,4,3.5059930636339773,Target
30,Fc2,4,1.4972823349617674,Target
30,C3,4,3.928388185282917,Target
30,Cz,4,2.0529614115599237,Target
30,C4,4,2.3640786640788445,Target
30,Pz,4,3.3132414322524433,Target
30,Fz,5,1.2845441018244732,Target
30,Fc1,5,1.4862239090739677,Target
30,Fc2,5,2.3283192584468893,Target
30,C3,5,0.9746556849249561,Target
30,Cz,5,2.4090863811571004,Target
30,C4,5,1.7867638376278152,Target
30,Pz,5,1.7902376186407456,Target
30,Fz,6,3.779965145934183,Target
30,Fc1,6,4.195045742292389,Target
30,Fc2,6,2.1547767297135776,Target
30,C3,6,3.7938315028705385,Target
30,Cz,6,1.6861375610133917,Target
30,C4,6,2.154805363988416,Target
30,Pz,6,2.778236677750506,Target
30,Fz,1,-1.8079651578733043,nonTarget
30,Fc1,1,-1.8505174697312348,nonTarget
30,Fc2,1,-1.0514067753298115,nonTarget
30,C3,1,-1.8448165457752679,nonTarget
30,Cz,1,-0.6364396476548677,nonTarget
30,C4,1,-1.0162784839449388,nonTarget
30,Pz,1,-1.2369928232612497,nonTarget
30,Fz,2,-0.5199377873509512,nonTarget
30,Fc1,2,-0.5322601367978825,nonTarget
30,Fc2,2,-0.7706048910980621,nonTarget
30,C3,2,-0.34763515049701366,nonTarget
30,Cz,2,-1.0887764446850137,nonTarget
30,C4,2,-1.1803684146839926,nonTarget
30,Pz,2,-1.1902861611313167,nonTarget
30,Fz,3,-0.24762937786307987,nonTarget
30,Fc1,3,-0.22272089761307728,nonTarget
30,Fc2,3,0.28439411584137775,nonTarget
30,C3,3,-0.5674896532307567,nonTarget
30,Cz,3,0.3285559462158958,nonTarget
30,C4,3,0.1822716905585921,nonTarget
30,Pz,3,0.28274615325785424,nonTarget
30,Fz,4,0.23361666407613524,nonTarget
30,Fc1,4,0.19508070617255213,nonTarget
30,Fc2,4,0.059192637120283935,nonTarget
30,C3,4,0.20581738240740965,nonTarget
30,Cz,4,0.03325670523431147,nonTarget
30,C4,4,-0.5001228849700439,nonTarget
30,Pz,4,-0.06764604878243369,nonTarget
30,Fz,5,-0.0543421410281575,nonTarget
30,Fc1,5,-0.06824147676959952,nonTarget
30,Fc2,5,-0.32830789365209756,nonTarget
30,C3,5,0.30795272080525593,nonTarget
30,Cz,5,-0.5556123782112963,nonTarget
30,C4,5,-0.5068784821934285,nonTarget
30,Pz,5,-0.6641114813269364,nonTarget
30,Fz,6,1.1036729604359459,nonTarget
30,Fc1,6,0.3123116996142449,nonTarget
30,Fc2,6,0.4722898577834834,nonTarget
30,C3,6,-0.08056759967875216,nonTarget
30,Cz,6,0.03434089913860196,nonTarget
30,C4,6,-0.6638836727805913,nonTarget
30,Pz,6,-0.20401605494764136,nonTarget
31,Fz,1,1.9149407489401358,Target
31,Fc1,1,2.499016072803407,Target
31,Fc2,1,4.590731347488534,Target
31,C3,1,0.6181050597388948,Target
31,Cz,1,4.477887829075364,Target
31,C4,1,1.5242004460153376,Target
31,Pz,1,4.367328388686101,Target
31,Fz,2,1.6273446566891745,Target
31,Fc1,2,3.4337595815011857,Target
31,Fc2,2,2.5432297503135706,Target
31,C3,2,3.693781798887917,Target
31,Cz,2,2.113792817054514,Target
31,C4,2,2.498276212961114,Target
31,Pz,2,2.278691159962124,Target
31,Fz,3,3.1880948708712014,Target
31,Fc1,3,2.2061502086279057,Target
31,Fc2,3,3.182762175929474,Target
31,C3,3,1.100879203501985,Target
31,Cz,3,4.483600119963852,Target
31,C4,3,0.8982152907381263,Target
31,Pz,3,4.812656333107475,Target
31,Fz,4,5.169893666307464,Target
31,Fc1,4,6.1975101223949185,Target
31,Fc2,4,3.6555879780051677,Target
31,C3,4,5.9101207506879945,Target
31,Cz,4,2.6561764748981096,Target
31,C4,4,2.521864076258769,Target
31,Pz,4,3.207264853303119,Target
31,Fz,5,-1.4254147238833228,Target
31,Fc1,5,1.0321030406647447,Target
31,Fc2,5,0.4269981460550928,Target
31,C3,5,0.3234758228586877,Target
31,Cz,5,0.5467260288511038,Target
31,C4,5,-0.045329378715777066,Target
31,Pz,5,-0.09751770596828245,Target
31,Fz,6,1.1838075911100874,Target
31,Fc1,6,3.4542471206614977,Target
31,Fc2,6,2.8198305267597656,Target
31,C3,6,2.4511173803069175,Target
31,Cz,6,2.4527030251468176,Target
31,C4,6,2.373497934639359,Target
31,Pz,6,2.212394649778517,Target
31,Fz,1,-1.117657366130499,nonTarget
31,Fc1,1,-1.4208477169677378,nonTarget
31,Fc2,1,-0.36788380806304083,nonTarget
31,C3,1,-1.6313723059841856,nonTarget
31,Cz,1,-0.23285738097215702,nonTarget
31,C4,1,-1.546002767449055,nonTarget
31,Pz,1,-0.5842364632523506,nonTarget
31,Fz,2,-1.627922145615318,nonTarget
31,Fc1,2,-1.0063292291742927,nonTarget
31,Fc2,2,-1.229145993890314,nonTarget
31,C3,2,-0.35130868465259757,nonTarget
31,Cz,2,-0.9377102569211548,nonTarget
31,C4,2,-0.6252596570271364,nonTarget
31,Pz,2,-0.6691852150038191,nonTarget
31,Fz,3,-1.7696832928317168,nonTarget
31,Fc1,3,-1.853626657770978,nonTarget
31,Fc2,3,-0.6056035179645325,nonTarget
31,C3,3,-2.037568881696183,nonTarget
31,Cz,3,-0.6160586200851709,nonTarget
31,C4,3,-1.2406676522627933,nonTarget
31,Pz,3,-1.4312923544108465,nonTarget
31,Fz,4,1.4418919825674796,nonTarget
31,Fc1,4,1.0591107942578646,nonTarget
31,Fc2,4,0.03865660808630954,nonTarget
31,C3,4,1.3678125625400455,nonTarget
31,Cz,4,0.08908857590264618,nonTarget
31,C4,4,0.21077892898408793,nonTarget
31,Pz,4,-0.2947542646213194,nonTarget
31,Fz,5,-0.9622547042679325,nonTarget
31,Fc1,5,-0.4750214461719303,nonTarget
31,Fc2,5,-0.32622355590899366,nonTarget
31,C3,5,-0.24870176177493847,nonTarget
31,Cz,5,-0.42439395798136126,nonTarget
31,C4,5,-0.8177641913453522,nonTarget
31,Pz,5,-0.5400879666106181,nonTarget
31,Fz,6,0.2338289589100797,nonTarget
31,Fc1,6,-0.31056177070898383,nonTarget
31,Fc2,6,-0.27920860752144133,nonTarget
31,C3,6,0.043649468625752065,nonTarget
31,Cz,6,-1.030204497609659,nonTarget
31,C4,6,-0.7338478312179059,nonTarget
31,Pz,6,-0.755823812284421,nonTarget
33,Fz,1,-0.33130030922438086,Target
33,Fc1,1,0.47658705123857015,Target
33,Fc2,1,2.3495788820532217,Target
33,C3,1,-0.785121677841939,Target
33,Cz,1,1.264716845291726,Target
33,C4,1,-0.8118663701862565,Target
33,Pz,1,1.7321910285364512,Target
33,Fz,2,-1.5763283211821202,Target
33,Fc1,2,1.519572735367865,Target
33,Fc2,2,1.13089162347596,Target
33,C3,2,2.239674492107973,Target
33,Cz,2,0.030603015383430895,Target
33,C4,2,0.6916661923632241,Target
33,Pz,2,1.2455100201029077,Target
33,Fz,3,2.9125331911350973,Target
33,Fc1,3,3.8174446587607505,Target
33,Fc2,3,5.299466742362865,Target
33,C3,3,2.403231000614341,Target
33,Cz,3,4.79778843687062,Target
33,C4,3,3.7174975405249673,Target
33,Pz,3,4.662431277139317,Target
33,Fz,4,3.5952927134288366,Target
33,Fc1,4,5.390864106623633,Target
33,Fc2,4,3.046215145624763,Target
33,C3,4,6.447143042290775,Target
33,Cz,4,2.246013821840603,Target
33,C4,4,2.2994283379774387,Target
33,Pz,4,3.1080561299666414,Target
33,Fz,5,4.1384760140692,Target
33,Fc1,5,4.064206813042116,Target
33,Fc2,5,5.032562316090496,Target
33,C3,5,2.6472286188562677,Target
33,Cz,5,4.140163372058308,Target
33,C4,5,3.6694657036313156,Target
33,Pz,5,4.926742323099997,Target
33,Fz,6,0.6751773471008069,Target
33,Fc1,6,0.9562658077096519,Target
33,Fc2,6,0.9856710786002069,Target
33,C3,6,0.7123416463674546,Target
33,Cz,6,1.1383444663340623,Target
33,C4,6,0.322675538340183,Target
33,Pz,6,1.0341024357591864,Target
33,Fz,1,0.28213534894417813,nonTarget
33,Fc1,1,-0.8902307464963698,nonTarget
33,Fc2,1,-0.08412063284946886,nonTarget
33,C3,1,-1.3950620727488412,nonTarget
33,Cz,1,-0.26638275384385957,nonTarget
33,C4,1,-1.3518631702412756,nonTarget
33,Pz,1,-0.6659653610320657,nonTarget
33,Fz,2,0.38223734426943123,nonTarget
33,Fc1,2,0.19528500253969755,nonTarget
33,Fc2,2,-0.2890007384156984,nonTarget
33,C3,2,0.593399160121338,nonTarget
33,Cz,2,-0.5002108897657462,nonTarget
33,C4,2,-0.05791544577078288,nonTarget
33,Pz,2,-0.8651373506678453,nonTarget
33,Fz,3,-2.5451672088986017,nonTarget
33,Fc1,3,-1.4679963802643636,nonTarget
33,Fc2,3,-1.211398699884955,nonTarget
33,C3,3,-1.8565098328073462,nonTarget
33,Cz,3,-0.9105351097083612,nonTarget
33,C4,3,-1.2630717047775124,nonTarget
33,Pz,3,-1.1868649068872887,nonTarget
33,Fz,4,1.1245685205882587,nonTarget
33,Fc1,4,0.8771479314181773,nonTarget
33,Fc2,4,0.16801779570767178,nonTarget
33,C3,4,0.9945654964856734,nonTarget
33,Cz,4,0.09898690500880108,nonTarget
33,C4,4,0.20539980841660094,nonTarget
33,Pz,4,0.048901647222295994,nonTarget
33,Fz,5,0.21605516657516843,nonTarget
33,Fc1,5,0.48763111062989384,nonTarget
33,Fc2,5,0.29051033081730737,nonTarget
33,C3,5,0.4003641090230923,nonTarget
33,Cz,5,0.3031744718907199,nonTarget
33,C4,5,0.8578186595777784,nonTarget
33,Pz,5,0.19764278029883858,nonTarget
33,Fz,6,-1.638551190983938,nonTarget
33,Fc1,6,-1.3924550578109365,nonTarget
33,Fc2,6,-1.457035836674835,nonTarget
33,C3,6,-1.2130245590975903,nonTarget
33,Cz,6,-1.3454047460990541,nonTarget
33,C4,6,-1.3139801045768034,nonTarget
33,Pz,6,-1.2032166875955037,nonTarget
34,Fz,1,-5.717578342496928,Target
34,Fc1,1,-0.9030484439685791,Target
34,Fc2,1,-0.039266215049595786,Target
34,C3,1,-0.9580647024840916,Target
34,Cz,1,0.4631751987214411,Target
34,C4,1,0.29641778637978977,Target
34,Pz,1,0.06106456486129324,Target
34,Fz,2,3.0930930308724274,Target
34,Fc1,2,4.5521258051087985,Target
34,Fc2,2,2.7201640504110354,Target
34,C3,2,5.254079159993827,Target
34,Cz,2,1.6083375034363976,Target
34,C4,2,2.148237205305839,Target
34,Pz,2,2.168647893306578,Target
34,Fz,3,4.966862325232494,Target
34,Fc1,3,4.997960378607829,Target
34,Fc2,3,5.580693288685454,Target
34,C3,3,3.917884759154516,Target
34,Cz,3,4.211153926601849,Target
34,C4,3,3.2287077531811463,Target
34,Pz,3,2.877520549814095,Target
34,Fz,4,3.1729468549592674,Target
34,Fc1,4,4.660068105359329,Target
34,Fc2,4,2.9227147734835883,Target
34,C3,4,4.567239571647876,Target
34,Cz,4,2.1025194200157893,Target
34,C4,4,1.3398234060358227,Target
34,Pz,4,1.805252441502946,Target
34,Fz,5,6.59581529105021,Target
34,Fc1,5,5.462944085028048,Target
34,Fc2,5,5.196774960074082,Target
34,C3,5,3.7909767135454553,Target
34,Cz,5,3.3146741402287434,Target
34,C4,5,3.308210377519842,Target
34,Pz,5,1.7697191051730385,Target
34,Fz,6,4.047051323405503,Target
34,Fc1,6,5.679843724971421,Target
34,Fc2,6,4.491279241731416,Target
34,C3,6,6.009999931048259,Target
34,Cz,6,3.2773511295524163,Target
34,C4,6,5.067408658505359,Target
34,Pz,6,2.6239467541082595,Target
34,Fz,1,-2.542011790037481,nonTarget
34,Fc1,1,-1.9296733828104147,nonTarget
34,Fc2,1,-1.4547105498782298,nonTarget
34,C3,1,-2.252915913445307,nonTarget
34,Cz,1,-1.0884749514968783,nonTarget
34,C4,1,-1.4569397705358629,nonTarget
34,Pz,1,-0.907487500992985,nonTarget
34,Fz,2,-2.295639762509949,nonTarget
34,Fc1,2,-0.6446448078988682,nonTarget
34,Fc2,2,-1.621544127360107,nonTarget
34,C3,2,0.39502195455971806,nonTarget
34,Cz,2,-1.3381820578086225,nonTarget
34,C4,2,0.2127558172213578,nonTarget
34,Pz,2,-0.26954773696852946,nonTarget
34,Fz,3,-0.5891380987037014,nonTarget
