,0,1,2,3,4,5,6
-0.099609375,-0.24279488255556217,-0.01950320921191679,-0.018307267438154206,0.018013209507319335,0.034293082917214335,-0.07157380488246269,-0.18798490402521448
-0.09765625,-0.24428275787407736,-0.022965721211719928,-0.02307844508674797,0.012879448385008437,0.03223767406721601,-0.06488950427158179,-0.175392942575178
-0.095703125,-0.2415031758065592,-0.025051255982803756,-0.024867172214619992,0.008054942979083305,0.031263151092906935,-0.06044312115099381,-0.16196220765788336
-0.09375,-0.23452130267966914,-0.025780499581167186,-0.0234797995574588,0.003875277112437543,0.030818292664307995,-0.05938450001808256,-0.15012162544685845
-0.091796875,-0.22529266536683323,-0.02606079715958863,-0.020555868217638495,-8.403195196423656e-05,0.02942363307860021,-0.06224075856286617,-0.1421366180033357
-0.08984375,-0.21674881321272596,-0.027228174231776453,-0.018811560139295563,-0.004767439209018975,0.025453225412986148,-0.06860477145070448,-0.13924625034149782
-0.087890625,-0.21138006620307664,-0.030266938220120842,-0.02071442008631259,-0.011013496337899423,0.018087818457792833,-0.07703067694617852,-0.1410656023599865
-0.0859375,-0.20992599007610765,-0.03505974335020163,-0.027172262304266028,-0.0188158620489823,0.00799808820569637,-0.08523091808832774,-0.1455154933778762
-0.083984375,-0.21076898400310592,-0.04004589196630685,-0.03683502972989875,-0.0268323841210555,-0.0025843165233194266,-0.09057095770579314,-0.14935528912239923
-0.08203125,-0.21034856026007698,-0.04251774920158874,-0.04635987048824623,-0.03243296443501991,-0.010494524991338565,-0.09074427158622064,-0.14916509219812318
-0.080078125,-0.20448437512116827,-0.03951858032167183,-0.05157888211056793,-0.0323691560726436,-0.012743441677761008,-0.08442811928585064,-0.1424433747589633
-0.078125,-0.1900967978829011,-0.029032845577455575,-0.0491159217335868,-0.023886833872258154,-0.007674943388604288,-0.07170874629243422,-0.12843519878051668
-0.076171875,-0.1666153189876062,-0.010999470186559916,-0.03779062076247757,-0.005895825183966161,0.00429706705709275,-0.05412808168982366,-0.10840072550684589
-0.07421875,-0.1364624706718567,0.012291623673093336,-0.019219904134924453,0.020253024843169796,0.020678658629525927,-0.034324267584163314,-0.08523733131250798
-0.072265625,-0.10436446095003139,0.0366407497967036,0.002646032016935656,0.05072170312864684,0.037628310590964865,-0.015373306286057188,-0.0626017416631311
-0.0703125,-0.07572283482382082,0.057114015394991106,0.022874873033343783,0.07996045933375664,0.05114826945964544,-3.849664742035937e-05,-0.04385139912470102
