,0,1,2,3,4,5,6
-0.099609375,-0.3265973960812519,0.0005234648208287042,-0.09510279336399259,0.001754794251992869,-0.0543341431671652,-0.31218086778856646,-0.2733095701955637
-0.09765625,-0.3231589547969224,-0.007327019783660693,-0.09915495549760095,-0.017886365994014167,-0.0654354417814869,-0.3111016610914964,-0.270371883568042
-0.095703125,-0.32309217480909647,-0.01822100866041607,-0.10282278737077645,-0.03951727658986874,-0.07933501154395226,-0.3143984778024635,-0.27216710078017947
-0.09375,-0.32442140580677237,-0.0311783859428213,-0.1055446260826329,-0.059611483012893984,-0.09417600799902036,-0.31889933897458395,-0.2761730032607259
-0.091796875,-0.32407874877155907,-0.04382280814358697,-0.10617319114823297,-0.0743211962478587,-0.1072680199235657,-0.3204868636729391,-0.27880301858222345
-0.08984375,-0.3185990398693941,-0.052914966099933625,-0.10328400469305792,-0.08035932989931402,-0.11561336204022138,-0.3152933268274216,-0.2764597368276543
-0.087890625,-0.305038704338344,-0.055281128449659954,-0.09564224703677678,-0.07581438271870633,-0.11656264355548554,-0.30082068622616415,-0.26655608768341643
-0.0859375,-0.28187603770256264,-0.0488736536242054,-0.08269939268092649,-0.06072953687067009,-0.10848716324872776,-0.2766648550615185,-0.24821860243495725
-0.083984375,-0.24962363535576002,-0.033621191593220294,-0.06496059571152067,-0.03729971242860184,-0.09132726843731864,-0.24465431122813422,-0.22251162877988626
-0.08203125,-0.2109505113897915,-0.011762241456331125,-0.04409051730669894,-0.009591410910089599,-0.06686688135038078,-0.208390608903182,-0.1921744500955819
-0.080078125,-0.17023884709190398,0.012494510565817931,-0.022693924422382446,0.017218527628872382,-0.03861273380936399,-0.17234773814859294,-0.16098940132492
-0.078125,-0.13265106615303715,0.03392984927081862,-0.003795455245677683,0.03797216709611101,-0.011223676068053044,-0.1407907118870031,-0.13295973481313675
-0.076171875,-0.10293412621583826,0.04763909729772924,0.009860473332972037,0.04879308062716726,0.010457283340841233,-0.11679085845157698,-0.11147677920581558
-0.07421875,-0.08428581594426382,0.0503351753089773,0.016492855752681414,0.04815197947417219,0.022575663495366615,-0.10156850422691525,-0.09862558383291764
-0.072265625,-0.07759700596296117,0.04123002324111126,0.015739522518758202,0.03739157266367157,0.023329311061090707,-0.09430563712917564,-0.0947371754035463
-0.0703125,-0.08127322195967837,0.02222299631554855,0.008734272449745112,0.02048135100199443,0.013583156424690867,-0.09245125827651406,-0.098257788819539
-0.068359375,-0.09167701600480313,-0.002648716513656118,-0.0022293645095157904,0.002997814459486556,-0.0032042163316665403,-0.0924161064319874,-0.10597169847035427
